,_id,bs_map_id,title,artist,mapper_name,mapper_id,duration_seconds,auto_mapped,upload_date,tags,difficulties,spotify_id,sp_title,sp_artist,sp_artist_id,artist_genres,album,album_released,album_type,sp_duration,sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_popularity,bs_map_link,spotify_link,artist_match,title_match,duration_difference,match_conclusion,upvotes,downvotes,score,last_fetched
665,65412a98218016216e3f4b61,36ca1,Water Sausage,Ordinary Sausage,mrpickler,4334477,61.0,False,2023-10-31T10:38:51.917878Z,"['challenge', 'comedy-meme']","['Expert', 'ExpertPlus']",5A9nxORDWJGO4ZiA8xV7gu,Prelude To Fear,Sausage,1cp2m6DupRAkeN3zwj1B1i,['funk rock'],Riddles Are Abound Tonight,1994-01-01,album,199666.0,0.537,0.789,1.0,-8.78,1.0,0.0529,5.3e-05,0.737,0.268,0.766,136.671,4.0,29.0,https://beatsaver.com/maps/36ca1,http://open.spotify.com/track/5A9nxORDWJGO4ZiA8xV7gu,True,False,138.666,False,0,0,0.5,2023-10-31
666,65412a98218016216e3f4b62,36ca0,梦幻旋律,,ken-UMA,164213,74.0,False,2023-10-31T11:25:43.042924Z,"['anime', 'accuracy']",['Expert'],No artist/title results on Spotify,梦幻,倪郜坤,6UUhJdAZV1b5ZKIIazFcHw,[],目标,2023-03-08,album,56904.0,0.435,0.253,0.0,-15.844,1.0,0.0299,0.531,0.868,0.305,0.267,143.998,3.0,10.0,https://beatsaver.com/maps/36ca0,http://open.spotify.com/track/1i8MWCqzNz4Pey6J0TvQl4,,,17.095999999999997,True,5,0,0.7732,2023-10-31
667,65412a99218016216e3f4b63,36c9d,The Evil Folk,KAAZE,Hartz,4286516,159.0,False,2023-10-31T08:43:11.727428Z,"['challenge', 'dance-style', 'electronic', 'dance']","['Expert', 'ExpertPlus']",2Hdz3K7Nj21JyKdgtOvGIY,The Evil Folk,KAAZE,6WGE3kO8ULME2ErBcOksSR,"['big room', 'progressive electro house', 'sky room']",The Evil Folk,2020-02-21,album,157421.0,0.486,0.875,2.0,-3.426,1.0,0.079,0.0196,0.0,0.258,0.593,127.949,4.0,54.0,https://beatsaver.com/maps/36c9d,http://open.spotify.com/track/2Hdz3K7Nj21JyKdgtOvGIY,True,True,1.5790000000000077,True,2,0,0.6771,2023-10-31
668,65412a99218016216e3f4b64,36c9b,Flashbacks,Craspore,Superkota5,152715,207.0,False,2023-10-31T07:34:05.126853Z,['none'],['ExpertPlus'],6g5Vk6LUcUVNoYOM7EaG2Q,Flashbacks (Slowed),CRASPORE,70uBplYS9d9GUfEKVusJw6,"['russian electronic', 'russian witch house']",Flashbacks (Slowed),2021-06-09,album,402952.0,0.728,0.794,11.0,-5.852,0.0,0.0257,0.000779,0.822,0.12,0.0911,112.017,4.0,60.0,https://beatsaver.com/maps/36c9b,http://open.spotify.com/track/6g5Vk6LUcUVNoYOM7EaG2Q,True,True,195.952,True,0,0,0.5,2023-10-31
669,65412a99218016216e3f4b65,36c99,the king,anjimille,1nefario,4278239,34.0,False,2023-10-31T05:16:20.236029Z,['none'],['ExpertPlus'],6aFYhF9iSJv4OCee099HxM,The King,Anjimile,4CmXLOB2gQfewLf8iTbNVp,"['boston folk', 'boston indie']",The King,2023-05-23,album,224524.0,0.493,0.806,4.0,-7.926,0.0,0.0395,0.432,0.524,0.0955,0.283,109.778,4.0,34.0,https://beatsaver.com/maps/36c99,http://open.spotify.com/track/6aFYhF9iSJv4OCee099HxM,False,True,190.524,False,0,0,0.5,2023-10-31
670,65412a99218016216e3f4b66,36c98,why? v3,Cringy,MXW_skulls,159767,26.0,False,2023-10-31T04:54:24.910149Z,['none'],"['Hard', 'Expert', 'ExpertPlus']",6gphI3jLMls8qKCR7dtl2w,Friday Theme - Crunchy,Uglyburger0,64JnTLWu6BRluLTlgge3FB,[],Friday Theme (Crunchy),2022-04-10,album,138260.0,0.57,0.857,9.0,-8.428,1.0,0.0646,0.00206,0.926,0.103,0.428,184.071,4.0,55.0,https://beatsaver.com/maps/36c98,http://open.spotify.com/track/6gphI3jLMls8qKCR7dtl2w,False,False,112.25999999999999,False,0,0,0.5,2023-10-31
671,65412a99218016216e3f4b67,36c97,放課後の屋上 ,TBvwv,fakepope,4284770,134.0,False,2023-10-31T03:18:16.548263Z,['none'],['ExpertPlus'],60a7hG0iPHXQHLuZCKuD6Z,放課後の屋上,TBvwv,2vYr66sxo4U0ylMvFNyTgr,[],Azure Space,2023-10-31,album,132315.0,0.534,0.84,0.0,-7.474,1.0,0.0566,0.0525,0.91,0.0719,0.13,94.967,4.0,0.0,https://beatsaver.com/maps/36c97,http://open.spotify.com/track/60a7hG0iPHXQHLuZCKuD6Z,True,True,1.6850000000000023,True,5,0,0.7732,2023-10-31
672,65412a99218016216e3f4b68,36c96,偏心 (Unfair),EXO,Qiu_rou,165708,185.0,False,2023-10-31T03:12:29.239849Z,"['balanced', 'dance-style']","['Expert', 'Expert']",78bSWIqoNPdJB8QpCVkv0K,Unfair,EXO,3cjEqqelV9zb4BYE3qDQ4O,"['k-pop', 'k-pop boy group']","SING FOR YOU - Winter Special Album, 2015",2015-12-10,album,182321.0,0.668,0.877,5.0,-3.24,0.0,0.0364,0.0879,0.0,0.154,0.781,97.984,4.0,51.0,https://beatsaver.com/maps/36c96,http://open.spotify.com/track/78bSWIqoNPdJB8QpCVkv0K,True,True,2.679000000000002,True,6,0,0.7915,2023-10-31
673,65412a99218016216e3f4b69,36c95,absolute fire ,benevolence (me),WDG_benevolence,4312282,8.0,False,2023-10-31T03:01:42.117587Z,['none'],"['Normal', 'Hard', 'Expert', 'ExpertPlus']",06YrUK2398JANC8cf9tofF,Absolute Fire,Downlink,6ynSq3csnauyqZeQgfuWWt,"['brostep', 'canadian electronic', 'filthstep']",Absolute Fire,2018-03-15,album,260800.0,0.516,0.953,4.0,-2.501,1.0,0.209,0.00505,0.58,0.334,0.0365,149.99,4.0,24.0,https://beatsaver.com/maps/36c95,http://open.spotify.com/track/06YrUK2398JANC8cf9tofF,False,True,252.8,False,0,0,0.5,2023-10-31
674,65412a99218016216e3f4b6a,36c94,Father into my hands,,Cyn3,138826,120.0,False,2023-10-31T01:59:26.313634Z,['none'],['ExpertPlus'],No artist/title results on Spotify,Father (Soul),The Quantic Soul Orchestra,12ZOHgIYkZiwd9w9F7I83e,"['bboy', 'instrumental soul', 'trip hop']",Tropidélico,2007-10-22,album,142800.0,0.712,0.797,5.0,-9.575,1.0,0.0295,0.231,0.9,0.0982,0.612,99.367,4.0,53.0,https://beatsaver.com/maps/36c94,http://open.spotify.com/track/5SkHS4OmeMVUiPwRdQpth0,,,22.80000000000001,True,0,0,0.5,2023-10-31
675,65412a99218016216e3f4b6b,36c92,Emergency,Pegboard Nerds,Gamesloter,169602,253.0,False,2023-10-31T01:31:08.424163Z,"['balanced', 'electronic', 'dance']","['Expert', 'ExpertPlus']",7tUKsQslTdyDWKXFFywHjw,Emergency,Pegboard Nerds,0lLY20XpZ9yDobkbHI7u1y,"['brostep', 'complextro', 'danish electronic', 'edm', 'electro house', 'filthstep', 'glitch', 'speedrun']",Emergency,2014-10-13,album,253125.0,0.618,0.961,11.0,-2.191,0.0,0.0548,0.00024,0.687,0.497,0.505,127.992,4.0,45.0,https://beatsaver.com/maps/36c92,http://open.spotify.com/track/7tUKsQslTdyDWKXFFywHjw,True,True,0.125,True,3,0,0.7195,2023-10-31
676,65412a99218016216e3f4b6c,36c8c,Say It Back,tv room,oddloop,4284400,166.0,False,2023-10-31T04:22:17.617387Z,['none'],['ExpertPlus'],3k3brViymSaqnYEV5g0pKN,Say It Back,tv room,0EFfq11AFfQOjJ0PvAvvSW,['proto-hyperpop'],Say It Back,2019-10-04,album,162000.0,0.726,0.861,8.0,-3.089,0.0,0.0488,0.00105,0.287,0.0887,0.681,119.982,4.0,41.0,https://beatsaver.com/maps/36c8c,http://open.spotify.com/track/3k3brViymSaqnYEV5g0pKN,True,True,4.0,True,1,0,0.6129,2023-10-31
677,65412a99218016216e3f4b6d,36c90,Doggy spooky,MisterMainer,MXW_skulls,159767,133.0,False,2023-10-31T00:22:38.012655Z,['none'],['ExpertPlus'],0tnrN4hMlB45t9fgU2dfxI,Doggy Spooky,MisterMainer,1TUbj0IyQ7YSMzdZMSoE56,[],Doggy Spooky,2022-10-01,album,127176.0,0.784,0.626,6.0,-7.446,1.0,0.0319,0.0175,0.00675,0.372,0.644,94.991,4.0,41.0,https://beatsaver.com/maps/36c90,http://open.spotify.com/track/0tnrN4hMlB45t9fgU2dfxI,True,True,5.823999999999998,True,0,0,0.5,2023-10-31
678,65412a99218016216e3f4b6e,36c8e,Xylobone: Revenge of the Skelephone,Tanger,CodeSoft,107765,203.0,False,2023-10-31T00:10:59.184376Z,['none'],['ExpertPlus'],3P2XALFnnyqF32JrTNbbzA,Xylobone: Revenge of the Skelephone - HALLOWEEN SPECIAL,Tanger,77JLoURVdxC8jnr3DPY05x,['meme'],Xylobone: Revenge of the Skelephone,2023-10-29,album,202514.0,0.327,0.933,2.0,-2.772,1.0,0.1,0.00509,0.726,0.771,0.465,149.964,4.0,16.0,https://beatsaver.com/maps/36c8e,http://open.spotify.com/track/3P2XALFnnyqF32JrTNbbzA,True,True,0.48599999999999,True,3,3,0.5,2023-10-31
679,65412a99218016216e3f4b6f,1bf24,Spooky Tune,PrototypeRaptor,Smile249,4284314,219.0,False,2023-10-30T23:00:00.399565Z,"['balanced', 'electronic']","['ExpertPlus', 'ExpertPlus']",6Zk6FLGEV3CsUqd6t6AvMB,Spooky Tune,PrototypeRaptor,1OpE6RVs0OBi3NtYklybgW,"['chiptune', 'complextro', 'gamecore']",Spooky Tune,2019-10-29,album,217764.0,0.611,0.815,1.0,-5.364,1.0,0.16,0.000845,0.0565,0.103,0.219,170.121,4.0,34.0,https://beatsaver.com/maps/1bf24,http://open.spotify.com/track/6Zk6FLGEV3CsUqd6t6AvMB,True,True,1.23599999999999,True,7,0,0.8064,2023-10-31
680,65412a99218016216e3f4b70,36c88,Anybody Out There,Hardwell & Azteck,deltafox,3999,192.0,False,2023-10-30T22:57:32.331980Z,['none'],['ExpertPlus'],1RNVJLDH2ZtLIkUqQd9QxI,Anybody Out There,Hardwell,6BrvowZBreEkXzJQMpL174,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",Anybody Out There,2023-06-30,album,188689.0,0.56,0.905,5.0,-7.001,0.0,0.0447,0.00323,0.171,0.121,0.441,144.958,4.0,59.0,https://beatsaver.com/maps/36c88,http://open.spotify.com/track/1RNVJLDH2ZtLIkUqQd9QxI,True,True,3.311000000000007,True,2,0,0.6771,2023-10-31
681,65412a99218016216e3f4b71,36c85,j meow,j,schonk,4280470,6.0,False,2023-10-30T22:15:32.065750Z,"['balanced', 'dance-style']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",0mbrix0W8DYTHTctadxZsK,No Stoppin' Us Meow,SuperKitties - Cast,0J1rGrN9Vabx5A8qLV5Zuy,[],Disney Junior Music: SuperKitties Su-purr Edition,2023-08-08,album,63900.0,0.802,0.905,0.0,-3.515,0.0,0.0991,0.175,0.0,0.0812,0.381,118.949,4.0,51.0,https://beatsaver.com/maps/36c85,http://open.spotify.com/track/0mbrix0W8DYTHTctadxZsK,False,False,57.9,False,0,0,0.5,2023-10-31
682,65412a99218016216e3f4b72,36c84,Rivers Is a Vampire,"Bear Ghost, Dan E.T.",de125,1561,186.0,False,2023-10-30T22:31:53.779458Z,"['dance-style', 'tech', 'indie', 'rock']",['ExpertPlus'],7L4aAOvI2j3kI556R2do4i,Rivers Is a Vampire,Bear Ghost,1N1JZ3SRv6PSzAsOEW2aZp,['phoenix indie'],Jiminy,2023-09-22,album,185973.0,0.703,0.912,1.0,-4.397,0.0,0.0782,0.00647,7.58e-06,0.066,0.639,99.943,4.0,50.0,https://beatsaver.com/maps/36c84,http://open.spotify.com/track/7L4aAOvI2j3kI556R2do4i,True,True,0.026999999999986812,True,1,0,0.6129,2023-10-31
683,65412a99218016216e3f4b73,36c82,Empire of toads,,Cyn3,138826,78.0,False,2023-10-30T22:09:28.986578Z,['none'],"['Easy', 'ExpertPlus']",No artist/title results on Spotify,Empire Of Dirt,Varials,6EFV3PmaXblKwNbvpkGv9l,"['deathcore', 'metallic hardcore', 'pennsylvania hardcore', 'progressive deathcore']",Pain Again,2017-08-11,album,191880.0,0.409,0.901,0.0,-5.609,1.0,0.148,3.32e-05,0.78,0.163,0.172,120.527,3.0,45.0,https://beatsaver.com/maps/36c82,http://open.spotify.com/track/2CHqd5mti5g41YWhKWJ2m9,,,113.88,True,0,0,0.5,2023-10-31
684,65412a99218016216e3f4b74,36c81,As The World Caves In ,Matt Maltese,keona,161456,66.0,False,2023-10-30T21:37:14.995116Z,['none'],['ExpertPlus'],4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,Matt Maltese,12j6dJrPXanCBwY599pZxf,"['indie anthem-folk', 'indie pop', 'pov: indie']",As the World Caves In,2017-03-06,album,218754.0,0.331,0.45,10.0,-5.362,1.0,0.034,0.365,0.00464,0.22,0.18,123.829,4.0,74.0,https://beatsaver.com/maps/36c81,http://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD,True,True,152.754,True,0,0,0.5,2023-10-31
685,65412a99218016216e3f4b75,36c7e,Life is inherent suffering...,Biwee,ForsenCDPogU,4284542,86.0,False,2023-10-30T21:10:00.402905Z,['dubstep'],['ExpertPlus'],6ybKQzmJ6yXJkaQAZUfrl8,Boujee,L1H,0N3bj51WAJvnhhcGYGmo9w,[],Boujee,2023-06-23,album,177993.0,0.718,0.559,9.0,-13.167,0.0,0.419,0.366,0.0,0.155,0.597,89.016,4.0,54.0,https://beatsaver.com/maps/36c7e,http://open.spotify.com/track/6ybKQzmJ6yXJkaQAZUfrl8,False,False,91.993,False,2,0,0.6771,2023-10-31
686,65412a99218016216e3f4b76,36c7d,Pighead ,Swarm.,ForsenCDPogU,4284542,253.0,False,2023-10-30T21:10:00.385976Z,['dubstep'],['ExpertPlus'],6Ra0fe2YD99txWti0vUG6l,Pig On Her Head,The Laurie Berkner Band,6T2pk5T8c4Wi61x1v84sUa,"[""children's music"", 'kindie rock']",The Best Of The Laurie Berkner Band,2010-06-29,album,103760.0,0.774,0.627,4.0,-3.337,1.0,0.0432,0.404,0.0,0.135,0.886,98.595,4.0,38.0,https://beatsaver.com/maps/36c7d,http://open.spotify.com/track/6Ra0fe2YD99txWti0vUG6l,False,False,149.24,False,0,0,0.5,2023-10-31
687,65412a99218016216e3f4b77,36c7f,Evilness,Kretery,ForsenCDPogU,4284542,126.0,False,2023-10-30T21:10:00.363350Z,['dubstep'],['ExpertPlus'],08767OYS7wnf2F6bcBJo67,Loyalty,Evil Ebenezer,1E1u1P7Fse6SKnETGdo6XK,"['bc underground hip hop', 'canadian hip hop', 'canadian old school hip hop', 'canadian underground hip hop', 'outer hip hop']",Loyalty,2022-02-11,album,224500.0,0.842,0.589,2.0,-7.183,1.0,0.236,0.105,0.0,0.159,0.449,119.926,4.0,30.0,https://beatsaver.com/maps/36c7f,http://open.spotify.com/track/08767OYS7wnf2F6bcBJo67,False,False,98.5,False,3,0,0.7195,2023-10-31
688,65412a99218016216e3f4b78,36c6a,Don't Call Me Baby,Madison Avenue,jicklus,169974,230.0,False,2023-10-30T18:44:09.146942Z,"['fitness', 'dance-style', 'pop', 'dance']",['Expert'],4fazGt0v2v2zkzddQOcDZD,Don't Call Me Baby,Madison Avenue,6otgz5gkB40UnWFwTy0VDh,"['disco house', 'vocal house']",Don't Call Me Baby,1999-01-01,album,228140.0,0.808,0.982,3.0,-6.588,0.0,0.0311,0.0585,0.00689,0.35,0.961,124.999,4.0,59.0,https://beatsaver.com/maps/36c6a,http://open.spotify.com/track/4fazGt0v2v2zkzddQOcDZD,True,True,1.8600000000000136,True,3,0,0.7195,2023-10-31
689,65412a99218016216e3f4b79,36c63,Billiardär,Julien Bam + Knossi,Shyno,121497,145.0,False,2023-10-30T18:02:24.244048Z,['none'],['Expert'],1JmhLsvn2J4NEeCyDO5Q9k,Billiardär,Julien Bam,5Jm4syNxe3BMFMlgPajszM,['german viral rap'],Billiardär,2023-10-14,album,145648.0,0.75,0.816,5.0,-5.759,1.0,0.0474,0.0315,0.0,0.301,0.905,130.972,4.0,62.0,https://beatsaver.com/maps/36c63,http://open.spotify.com/track/1JmhLsvn2J4NEeCyDO5Q9k,True,True,0.6479999999999961,True,1,0,0.6129,2023-10-31
690,65412a99218016216e3f4b7a,36c5e,i remember,bbno$,Kassi,4293090,205.0,False,2023-10-30T16:45:16.164849Z,"['tech', 'accuracy', 'pop', 'hip-hop-rap']","['Expert', 'ExpertPlus']",4MWFPLrhkekG6gcix2l3vJ,i remember,bbno$,41X1TR6hrK8Q2ZCpp2EqCz,"['canadian hip hop', 'dark trap', 'meme rap']",i remember,2021-09-22,album,203346.0,0.602,0.821,3.0,-6.123,1.0,0.0408,0.000925,0.712,0.217,0.821,76.986,4.0,51.0,https://beatsaver.com/maps/36c5e,http://open.spotify.com/track/4MWFPLrhkekG6gcix2l3vJ,True,True,1.6539999999999964,True,2,0,0.6771,2023-10-31
691,65412a9a218016216e3f4b7b,36c38,Oh Crap Got Diahrrea,don_solenodon,Klondike,4298683,29.0,False,2023-10-30T16:14:41.862253Z,['none'],['ExpertPlus'],1l8znEqituOnWmWiujlpmk,Azure,Don Soledad,5tk9dtlZqfISQ21s2itl6E,[],Soluna,2013,album,208320.0,0.395,0.327,8.0,-10.075,1.0,0.0622,0.964,0.887,0.114,0.138,145.045,4.0,1.0,https://beatsaver.com/maps/36c38,http://open.spotify.com/track/1l8znEqituOnWmWiujlpmk,False,False,179.32,False,2,0,0.6771,2023-10-31
692,65412a9a218016216e3f4b7c,36c59,Billie Eilish,Dal Av & Jackson Rose,bethbot,4289677,103.0,False,2023-10-30T16:12:38.160748Z,"['balanced', 'tech', 'metal']","['Hard', 'Expert', 'ExpertPlus']",2OoXd1wkTLBFOhW6vnDWWh,Veiled,Dal Av,1086cg4qU8kfji9Iex24Ri,['thall'],Suicide Forest,2021-01-01,album,203000.0,0.47,0.942,11.0,-4.31,0.0,0.0637,1.99e-05,0.00119,0.318,0.314,105.002,4.0,17.0,https://beatsaver.com/maps/36c59,http://open.spotify.com/track/2OoXd1wkTLBFOhW6vnDWWh,True,False,100.0,False,3,0,0.7195,2023-10-31
693,65412a9a218016216e3f4b7d,36c55,Heroine,"Parsa, Vieze Asbak",RoadieRune,78957,108.0,False,2023-10-30T14:56:56.995910Z,['none'],"['Expert', 'ExpertPlus']",4geb6Mm0MUidqHPXr8xwit,HEROÏNE,Parsa,2YgfyYuSjaYe5sQmdTOBx4,['vlaamse rap'],HEROÏNE,2023-03-22,album,106580.0,0.743,0.967,1.0,-0.058,1.0,0.369,0.0685,0.00386,0.0527,0.594,199.982,3.0,48.0,https://beatsaver.com/maps/36c55,http://open.spotify.com/track/4geb6Mm0MUidqHPXr8xwit,True,False,1.4200000000000017,True,0,0,0.5,2023-10-31
694,65412a9a218016216e3f4b7e,36c54,Wild Challenger,,kagepoyo,4354981,63.0,False,2023-10-30T14:45:02.932272Z,['none'],"['ExpertPlus', 'Expert', 'ExpertPlus']",No artist/title results on Spotify,Laugh At Em,T.I.,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",DIME TRAP,2018-10-05,album,202306.0,0.458,0.805,1.0,-5.465,1.0,0.16,0.127,0.0,0.664,0.282,143.755,4.0,31.0,https://beatsaver.com/maps/36c54,http://open.spotify.com/track/5P1I3x1fbXcYdlm7NVu2Jx,,,139.306,True,5,0,0.7732,2023-10-31
695,65412a9a218016216e3f4b7f,36c53,no no no mister fish,fsih,schonk,4280470,8.0,False,2023-10-30T14:44:48.016107Z,"['accuracy', 'challenge', 'pop', 'hip-hop-rap']",['ExpertPlus'],3Sa8nfES4XtU6K83YWm5G6,ミスターフィクサー,Sou,04ZUR9nJSI7nr1ZrHKLGJ8,"['anime rock', 'vocaloid']",ミスターフィクサー,2020-01-06,album,219813.0,0.619,0.947,0.0,-4.021,1.0,0.169,0.16,0.0,0.131,0.672,144.992,4.0,39.0,https://beatsaver.com/maps/36c53,http://open.spotify.com/track/3Sa8nfES4XtU6K83YWm5G6,False,False,211.813,False,0,0,0.5,2023-10-31
696,65412a9a218016216e3f4b80,36c52,As The World Caves In ,Matt Maltese,keona,161456,66.0,False,2023-10-30T14:36:17.914566Z,"['accuracy', 'alternative']",['ExpertPlus'],4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,Matt Maltese,12j6dJrPXanCBwY599pZxf,"['indie anthem-folk', 'indie pop', 'pov: indie']",As the World Caves In,2017-03-06,album,218754.0,0.331,0.45,10.0,-5.362,1.0,0.034,0.365,0.00464,0.22,0.18,123.829,4.0,74.0,https://beatsaver.com/maps/36c52,http://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD,True,True,152.754,True,0,0,0.5,2023-10-31
697,65412a9a218016216e3f4b81,36c51,Loveholic,feat.Sana,kagepoyo,4354981,117.0,False,2023-10-30T13:57:07.852834Z,"['video-game-soundtrack', 'j-pop']","['Expert', 'ExpertPlus', 'ExpertPlus']",0w7loHoKT2CDoqB091pWDd,Loveholic,Loveholic,7gSVTyMFvcvwb6JUAJzLb2,"['k-indie', 'k-rock']",Florist,2003-04-26,album,219376.0,0.531,0.832,2.0,-4.278,1.0,0.0391,0.0432,0.0,0.278,0.432,136.207,4.0,37.0,https://beatsaver.com/maps/36c51,http://open.spotify.com/track/0w7loHoKT2CDoqB091pWDd,False,True,102.376,False,3,0,0.7195,2023-10-31
698,65412a9a218016216e3f4b82,36bd0,PoΣΣεssion,t404:null,komeijisan051,4285211,350.0,False,2023-10-31T09:19:09.824387Z,"['balanced', 'tech', 'hardcore', 'electronic']",['ExpertPlus'],29JQDbmX809wSWgwRKCXUd,In Vacuo,Succession of Images,6BV8JecOYgs1umk3qpp75D,[],In Vacuo,2021-11-26,album,153230.0,0.172,0.0785,10.0,-28.719,0.0,0.0425,0.95,0.756,0.117,0.168,120.677,5.0,55.0,https://beatsaver.com/maps/36bd0,http://open.spotify.com/track/29JQDbmX809wSWgwRKCXUd,False,False,196.77,False,7,1,0.7392,2023-10-31
699,65412a9a218016216e3f4b83,36c42,PowerSound,skrillex,Gibro,132527,342.0,False,2023-10-30T16:23:24.401840Z,"['speed', 'accuracy', 'dubstep', 'electronic']","['Expert', 'ExpertPlus']",3qL63QvSTHvC4Uw8eEhz4z,Supersonic (my existence),Skrillex,5he5w2lnU9x7JFhnwcekXX,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Quest For Fire,2023-02-17,album,165372.0,0.555,0.676,9.0,-6.531,0.0,0.152,0.0144,0.00684,0.109,0.0649,85.889,4.0,62.0,https://beatsaver.com/maps/36c42,http://open.spotify.com/track/3qL63QvSTHvC4Uw8eEhz4z,True,False,176.628,False,11,1,0.7946,2023-10-31
700,65412bb0218016216e3f4b85,319a7,Clickbait,C-Side,CMP1111,75106,97.0,False,2023-04-16T23:00:00.425881Z,"['video-game-soundtrack', 'rock', 'balanced']","['Easy', 'Normal', 'Hard', 'Expert', 'ExpertPlus']",5MUo33hRHTGmW1X8ZprupG,C-Side Clickbait - Radio Edit,Spoon Goat,7qjnbDsjFKZiAXFhfBCya7,[],C-Side Clickbait (Radio Edit),2022-07-29,album,168071.0,0.441,0.761,11.0,-13.272,1.0,0.0332,0.000365,0.913,0.101,0.865,179.947,4.0,24.0,https://beatsaver.com/maps/319a7,http://open.spotify.com/track/5MUo33hRHTGmW1X8ZprupG,False,True,71.071,False,58,2,0.9132,2023-10-31
701,65412bb0218016216e3f4b86,319a8,Ethno Circus,Hideki Naganuma,fqrb,4284876,129.0,False,2023-04-16T22:45:40.984180Z,"['balanced', 'dance-style', 'video-game-soundtrack']",['Hard'],7rgDQifuKU8KyUIBGhAJsq,Techno City,Nekki Games,0uVUISUUYnRDBUeO2HSvAG,[],Vector 2023 (Original Game Soundtrack),2023-07-07,album,92499.0,0.502,0.664,0.0,-10.897,0.0,0.0332,0.00199,0.826,0.691,0.294,135.007,4.0,21.0,https://beatsaver.com/maps/319a8,http://open.spotify.com/track/7rgDQifuKU8KyUIBGhAJsq,False,False,36.501000000000005,False,6,0,0.7915,2023-10-31
702,65412bb0218016216e3f4b87,319a6,757,100 gecs,gagecorduck,4286472,129.0,False,2023-04-16T22:36:04.647138Z,['none'],['ExpertPlus'],4vwHBxN5OGtUqqUWvWClGd,757,100 gecs,6PfSUFtkMVoDkx4MQkzOi3,"['bubblegum bass', 'hyperpop', 'proto-hyperpop']","10,000 gecs",2023-03-17,album,126426.0,0.411,0.939,5.0,-1.668,0.0,0.387,0.00261,0.0,0.148,0.593,99.75,4.0,59.0,https://beatsaver.com/maps/319a6,http://open.spotify.com/track/4vwHBxN5OGtUqqUWvWClGd,True,True,2.573999999999998,True,4,5,0.4634,2023-10-31
703,65412bb0218016216e3f4b88,319a2,Crystal Meme Soda,Cyranek & KryptoDigital ,honk_,4284838,168.0,False,2023-04-16T22:06:14.127213Z,['kids-family'],['ExpertPlus'],3ADIu45pY4g5O2BC0wxJ1J,Crystal Meme Soda,Cyranek,1lSky2rvA0Q5BKs03iH6aP,['meme rap'],Crystal Meme Soda,2022-02-12,album,166520.0,0.382,0.969,9.0,-4.182,1.0,0.0996,0.301,3.62e-05,0.235,0.857,112.001,5.0,14.0,https://beatsaver.com/maps/319a2,http://open.spotify.com/track/3ADIu45pY4g5O2BC0wxJ1J,True,True,1.4799999999999898,True,0,0,0.5,2023-10-31
704,65412bb0218016216e3f4b89,319a1,ratuken,odaxelagnia,HOFNutCollector,4347244,56.0,False,2023-04-16T22:00:00.425489Z,"['tech', 'electronic']",['ExpertPlus'],5OonZW8yBbjiuEZomlEXD3,Ratujący Biały Szum,Spokój Szum,7yNR6q4YIhQh6Z1V0OuE0r,[],Super Relaks,2022-08-21,album,100000.0,0.142,0.0517,1.0,-40.988,1.0,0.0604,0.971,0.971,0.112,0.0399,86.213,4.0,26.0,https://beatsaver.com/maps/319a1,http://open.spotify.com/track/5OonZW8yBbjiuEZomlEXD3,False,False,44.0,False,12,0,0.8535,2023-10-31
705,65412bb0218016216e3f4b8a,31998,Pandemonium,t+pazolite & Laur,HOFNutCollector,4347244,205.0,False,2023-04-16T22:00:00.425489Z,"['tech', 'balanced', 'hardcore', 'electronic']",['ExpertPlus'],5cx5tIKpsInLEMB6JJgzzs,Pandemonium,t+pazolite,4Y345wfGiorcB2NXcsJxOt,"['denpa-kei', 'j-core', 'kawaii future bass', 'speedcore']",FAKE CIRCUS,2023-04-30,album,201686.0,0.478,0.974,7.0,-3.528,1.0,0.0841,0.00164,0.000628,0.367,0.0543,99.917,4.0,34.0,https://beatsaver.com/maps/31998,http://open.spotify.com/track/5cx5tIKpsInLEMB6JJgzzs,True,True,3.313999999999993,True,31,1,0.8903,2023-10-31
